Order ID,Order Date,Customer Name,Region,State,City,Category,Sub Category,Product Name,Sales,Profit,Quantity,Discount
CA-2024-10127,2024-12-21,Carol Martinez,Central,Texas,Austin,Furniture,Chairs,Leather Executive High-Back Chair,2078.53,-105.08,11,0.3
CA-2025-10127,2025-09-05,Mia Martin,South,Georgia,Atlanta,Furniture,Tables,Standing Desk Birch Wood,491.0,-31.09,6,0.5
CA-2024-10127,2024-07-28,Carol Martinez,West,California,San Francisco,Technology,Accessories,Mechanical Keyboard,1180.33,495.03,12,0.0
CA-2024-10128,2024-07-17,Alice Smith,Central,Illinois,Chicago,Office Supplies,Binders,Zipper Binder Pouch,103.45,52.53,9,0.2
CA-2024-10128,2024-07-17,Alice Smith,Central,Illinois,Chicago,Office Supplies,Binders,Zipper Binder Pouch,103.45,52.53,9,0.2
CA-2024-10128,2024-09-09,Leo Harris,East,Pennsylvania,Philadelphia,Office Supplies,Binders,Ring Binder 2-Inch,215.53,67.45,10,0.0
CA-2025-10128,2025-06-06,Ivy Anderson,West,California,Los Angeles,Furniture,Furnishings,Desk Organizer Organizer Tray,391.0,11.57,3,0.5
CA-2024-10129,2024-11-19,Grace Taylor,East,Massachusetts,Boston,Technology,Machines,Laminator Core,1735.61,389.23,11,0.1
CA-2024-10129,2024-07-12,David Chen,East,Massachusetts,Boston,Furniture,Tables,Standing Desk Birch Wood,268.49,-35.41,2,0.5
CA-2024-10129,2024-12-10,Karen White,East,New York,New York City,Furniture,Tables,Folding Utility Table,1109.5,-132.43,9,0.3
CA-2025-10130,2025-02-01,Nathan Clark,South,North Carolina,Charlotte,Technology,Accessories,USB-C Hub,2148.38,903.09,11,0.1
CA-2025-10130,2025-09-01,Henry Wilson,East,Pennsylvania,Philadelphia,Technology,Copiers,HP LaserJet Pro,2091.52,453.43,12,0.2
CA-2024-10130,2024-05-31,Carol Martinez,South,Georgia,Atlanta,Technology,Machines,Laminator Core,2137.5,550.65,5,0.0
CA-2024-10131,2024-02-19,Frank Miller,East,New York,New York City,Technology,Copiers,Brother Monochrome Copier,6368.97,1446.18,10,0.0
CA-2025-10131,2025-01-25,Leo Harris,Central,Texas,Houston,Technology,Phones,iPhone 14,5949.23,2525.63,11,0.2
CA-2024-10131,2024-02-15,Nathan Clark,West,California,Los Angeles,Technology,Phones,Samsung Galaxy S23,3129.73,498.57,4,0.0
CA-2025-10132,2025-12-12,David Chen,West,California,Los Angeles,Furniture,Bookcases,Metal Storage Bookshelf,1008.88,-67.81,5,0.5
CA-2024-10132,2024-03-11,Karen White,West,Washington,Seattle,Office Supplies,Paper,Photo Paper Glossy,504.21,245.48,10,0.2
CA-2025-10132,2025-06-18,Jack Thomas,South,Florida,Miami,Technology,Phones,OnePlus 11,4025.12,1186.49,6,0.1
CA-2024-10133,2024-03-28,Bob Johnson,West,California,Los Angeles,Office Supplies,Art,Acrylic Paint Set,585.75,276.58,10,0.2
CA-2025-10133,2025-04-14,Henry Wilson,East,Pennsylvania,Philadelphia,Technology,Copiers,Canon ImageRUNNER,1499.41,641.13,8,0.2
CA-2024-10133,2024-04-20,Jack Thomas,West,California,San Francisco,Office Supplies,Fasteners,Paperclips Box of 500,386.5,212.67,6,0.0
CA-2025-10134,2025-11-04,Mia Martin,West,Washington,Seattle,Technology,Accessories,Noise-Cancelling Headphones,4227.36,1207.78,5,0.1
CA-2025-10134,2025-05-21,Emily Davis,Central,Texas,Houston,Furniture,Chairs,Leather Executive High-Back Chair,3428.13,-161.85,11,0.3
CA-2025-10134,2025-05-21,Emily Davis,Central,Texas,Houston,Furniture,Chairs,Leather Executive High-Back Chair,3428.13,-161.85,11,0.3
CA-2025-10134,2025-09-17,Alice Smith,East,Pennsylvania,Philadelphia,Technology,Phones,iPhone 14,5130.36,1747.38,6,0.0
CA-2024-10135,2024-07-31,Bob Johnson,South,Georgia,Atlanta,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,821.79,-85.09,5,0.3
CA-2025-10135,2025-10-11,Jack Thomas,East,Massachusetts,Boston,Technology,Machines,Heavy-Duty Shredder,5604.91,2137.86,7,0.1
CA-2024-10135,2024-08-08,Carol Martinez,West,California,San Francisco,Office Supplies,Binders,Ring Binder 2-Inch,427.33,136.26,10,0.2
CA-2025-10136,2025-09-29,Ivy Anderson,South,North Carolina,Charlotte,Technology,Machines,Heavy-Duty Shredder,3100.66,1170.25,6,0.0
CA-2024-10136,2024-07-27,Alice Smith,South,North Carolina,Charlotte,Technology,Copiers,HP LaserJet Pro,8004.47,3547.59,9,0.0
CA-2025-10136,2025-11-20,Jack Thomas,West,California,Los Angeles,Furniture,Bookcases,4-Shelf Wood Bookcase,1358.27,-115.99,8,0.5
CA-2024-10137,2024-02-04,Henry Wilson,West,California,Los Angeles,Furniture,Furnishings,LED Desk Lamp,2303.1,-277.62,11,0.15
CA-2025-10137,2025-10-16,Henry Wilson,West,California,Los Angeles,Office Supplies,Art,Watercolor Marker Pack,169.27,97.34,3,0.0
CA-2025-10137,2025-11-30,Grace Taylor,West,California,Los Angeles,Furniture,Chairs,Leather Executive High-Back Chair,130.32,-18.24,1,0.5
CA-2025-10138,2025-12-09,Karen White,West,Washington,Seattle,Furniture,Tables,Folding Utility Table,309.34,-22.34,2,0.3
CA-2024-10138,2024-01-18,Grace Taylor,East,Massachusetts,Boston,Furniture,Furnishings,Desk Organizer Organizer Tray,359.3,12.96,5,0.5
CA-2024-10138,2024-06-18,Grace Taylor,East,Massachusetts,Boston,Furniture,Furnishings,Desk Organizer Organizer Tray,1421.21,-155.39,7,0.15
CA-2024-10139,2024-04-20,Leo Harris,East,New York,New York City,Office Supplies,Appliances,Compact Refrigerator,432.03,219.0,7,0.2
CA-2024-10139,2024-08-07,Carol Martinez,Central,Texas,Houston,Technology,Copiers,Canon ImageRUNNER,3749.82,570.88,5,0.0
CA-2025-10139,2025-04-18,David Chen,West,California,Los Angeles,Office Supplies,Binders,Heavy-Duty Presentation Folder,178.87,95.14,3,0.0
CA-2024-10140,2024-12-25,Emily Davis,South,Florida,Miami,Technology,Copiers,HP LaserJet Pro,6725.44,1539.91,9,0.0
CA-2025-10140,2025-03-18,Ivy Anderson,Central,Texas,Houston,Technology,Accessories,Noise-Cancelling Headphones,2918.61,1140.99,5,0.2
CA-2025-10140,2025-10-29,Leo Harris,South,Georgia,Atlanta,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,2170.15,-17.6,5,0.0
CA-2025-10141,2025-05-14,Jack Thomas,West,California,Los Angeles,Furniture,Chairs,Stool Adjustable Height,419.9,-8.43,3,0.3
CA-2025-10141,2025-03-06,Nathan Clark,East,Pennsylvania,Philadelphia,Office Supplies,Art,Watercolor Marker Pack,297.52,130.76,9,0.2
CA-2024-10141,2024-01-14,Ivy Anderson,Central,Texas,Austin,Office Supplies,Fasteners,Push Pins Assorted Colors,48.22,20.96,7,0.2
CA-2025-10142,2025-11-07,Leo Harris,Central,Texas,Houston,Office Supplies,Art,Acrylic Paint Set,360.73,163.22,7,0.2
CA-2024-10142,2024-11-15,Mia Martin,West,Washington,Seattle,Technology,Phones,Samsung Galaxy S23,3723.44,873.79,10,0.0
CA-2024-10142,2024-09-05,Carol Martinez,West,California,Los Angeles,Technology,Copiers,HP LaserJet Pro,4895.1,874.92,12,0.2
CA-2024-10143,2024-10-27,Bob Johnson,West,Washington,Seattle,Technology,Copiers,HP LaserJet Pro,4933.55,2105.7,8,0.2
CA-2024-10143,2024-10-30,Nathan Clark,East,Massachusetts,Boston,Office Supplies,Fasteners,Rubber Bands Size 32,105.73,42.51,3,0.0
CA-2024-10143,2024-08-03,Bob Johnson,West,California,San Francisco,Furniture,Tables,Standing Desk Birch Wood,2031.65,-72.03,9,0.15
CA-2025-10144,2025-12-01,David Chen,Central,Texas,Austin,Technology,Copiers,Canon ImageRUNNER,1876.92,561.51,2,0.0
CA-2024-10144,2024-07-30,Henry Wilson,East,New York,New York City,Technology,Copiers,Brother Monochrome Copier,5654.97,980.89,9,0.2
CA-2025-10144,2025-03-16,Nathan Clark,Central,Illinois,Chicago,Technology,Phones,OnePlus 11,5110.58,1623.81,9,0.1
CA-2025-10145,2025-12-08,Emily Davis,East,Pennsylvania,Philadelphia,Furniture,Bookcases,Corner Display Cabinet,2167.66,-100.79,10,0.15
CA-2025-10145,2025-02-06,Frank Miller,East,New York,New York City,Office Supplies,Appliances,Compact Refrigerator,354.4,131.14,8,0.0
CA-2025-10145,2025-03-07,David Chen,West,California,Los Angeles,Furniture,Tables,Standing Desk Birch Wood,275.48,-12.16,1,0.0
CA-2025-10146,2025-10-11,Grace Taylor,East,Massachusetts,Boston,Furniture,Chairs,Leather Executive High-Back Chair,676.49,-55.98,4,0.15
CA-2025-10146,2025-08-29,Karen White,West,California,Los Angeles,Office Supplies,Fasteners,Rubber Bands Size 32,126.29,70.05,6,0.2
CA-2024-10146,2024-01-27,Mia Martin,West,California,San Francisco,Technology,Phones,Google Pixel 7,640.59,238.1,5,0.2
CA-2024-10147,2024-09-07,Grace Taylor,East,Massachusetts,Boston,Office Supplies,Fasteners,Rubber Bands Size 32,330.1,196.35,8,0.0
CA-2025-10147,2025-02-10,Carol Martinez,West,California,Los Angeles,Office Supplies,Binders,Heavy-Duty Presentation Folder,16.41,6.07,4,0.2
CA-2024-10147,2024-03-16,Carol Martinez,West,California,San Francisco,Technology,Copiers,Canon ImageRUNNER,7393.54,1150.62,8,0.0
CA-2024-10148,2024-06-09,Leo Harris,East,New York,New York City,Technology,Copiers,HP LaserJet Pro,3319.39,785.33,8,0.1
CA-2025-10148,2025-07-23,Olivia Lewis,East,Massachusetts,Boston,Furniture,Furnishings,Desk Organizer Organizer Tray,981.07,28.37,10,0.5
CA-2025-10148,2025-05-04,Mia Martin,East,New York,New York City,Furniture,Bookcases,Corner Display Cabinet,871.95,-26.59,2,0.0
CA-2024-10149,2024-07-09,Alice Smith,West,California,Los Angeles,Technology,Accessories,Noise-Cancelling Headphones,600.03,255.78,5,0.0
CA-2025-10149,2025-10-16,Emily Davis,South,North Carolina,Charlotte,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1104.92,-108.4,6,0.5
CA-2024-10149,2024-10-25,Mia Martin,Central,Illinois,Chicago,Office Supplies,Paper,Premium Copy Paper A4,340.01,124.69,5,0.0
CA-2024-10150,2024-12-06,Karen White,Central,Texas,Austin,Furniture,Tables,Folding Utility Table,1972.07,-174.18,7,0.3
CA-2025-10150,2025-09-25,Olivia Lewis,South,North Carolina,Charlotte,Office Supplies,Paper,Photo Paper Glossy,471.53,142.79,12,0.0
CA-2025-10150,2025-10-29,Alice Smith,East,Massachusetts,Boston,Office Supplies,Art,Acrylic Paint Set,220.94,107.69,10,0.0
CA-2025-10151,2025-10-15,David Chen,West,Washington,Seattle,Furniture,Bookcases,4-Shelf Wood Bookcase,264.61,-18.45,1,0.3
CA-2024-10151,2024-08-08,Bob Johnson,East,Massachusetts,Boston,Furniture,Tables,Folding Utility Table,214.15,-0.21,1,0.3
CA-2024-10151,2024-06-14,Mia Martin,Central,Illinois,Chicago,Office Supplies,Art,Acrylic Paint Set,298.31,139.46,9,0.0
CA-2024-10152,2024-03-18,Leo Harris,East,Massachusetts,Boston,Furniture,Bookcases,Corner Display Cabinet,358.06,-31.5,3,0.5
CA-2024-10152,2024-04-05,Olivia Lewis,Central,Illinois,Chicago,Office Supplies,Appliances,Compact Refrigerator,48.77,16.41,2,0.0
CA-2025-10152,2025-01-02,Emily Davis,West,Washington,Seattle,Office Supplies,Fasteners,Rubber Bands Size 32,56.37,21.04,2,0.0
CA-2025-10153,2025-05-21,Carol Martinez,Central,Texas,Austin,Furniture,Tables,Conference Room Table,818.62,26.11,2,0.0
CA-2025-10153,2025-05-21,Carol Martinez,Central,Texas,Austin,Furniture,Tables,Conference Room Table,818.62,26.11,2,0.0
CA-2024-10153,2024-02-03,Mia Martin,Central,Texas,Houston,Technology,Phones,Samsung Galaxy S23,3479.85,884.58,5,0.2
CA-2025-10153,2025-06-29,Henry Wilson,South,Florida,Miami,Technology,Copiers,Canon ImageRUNNER,3227.5,621.33,6,0.1
CA-2024-10154,2024-10-16,Grace Taylor,East,Massachusetts,Boston,Office Supplies,Paper,Recycled Notepad Pack,122.47,48.9,3,0.0
CA-2024-10154,2024-01-12,Nathan Clark,South,Georgia,Atlanta,Furniture,Tables,Standing Desk Birch Wood,1990.86,-157.3,10,0.15
CA-2025-10154,2025-11-19,Carol Martinez,West,Washington,Seattle,Technology,Copiers,Canon ImageRUNNER,3619.18,574.41,4,0.0
CA-2024-10155,2024-04-26,Olivia Lewis,East,Pennsylvania,Philadelphia,Furniture,Furnishings,Desk Organizer Organizer Tray,2545.77,45.49,11,0.0
CA-2024-10155,2024-08-18,Alice Smith,South,North Carolina,Charlotte,Technology,Copiers,Brother Monochrome Copier,104.94,17.5,1,0.1
CA-2025-10155,2025-03-09,Jack Thomas,East,New York,New York City,Office Supplies,Fasteners,Paperclips Box of 500,313.96,126.57,8,0.2
CA-2025-10156,2025-07-04,Jack Thomas,West,California,San Francisco,Furniture,Chairs,Leather Executive High-Back Chair,2519.4,-161.5,8,0.3
CA-2024-10156,2024-12-19,Carol Martinez,East,Massachusetts,Boston,Office Supplies,Binders,Zipper Binder Pouch,167.97,68.08,9,0.0
CA-2024-10156,2024-05-19,Jack Thomas,East,New York,New York City,Office Supplies,Appliances,Air Purifier,555.99,268.25,7,0.0
CA-2024-10157,2024-06-30,Alice Smith,Central,Texas,Austin,Office Supplies,Art,Acrylic Paint Set,266.49,102.64,5,0.2
CA-2024-10157,2024-07-11,Leo Harris,South,Florida,Miami,Office Supplies,Binders,Zipper Binder Pouch,91.39,46.08,3,0.0
CA-2025-10157,2025-03-07,Grace Taylor,South,North Carolina,Charlotte,Office Supplies,Binders,Zipper Binder Pouch,480.36,266.68,10,0.0
CA-2024-10158,2024-05-02,David Chen,East,New York,New York City,Technology,Copiers,Brother Monochrome Copier,237.03,102.02,1,0.0
CA-2024-10158,2024-11-25,Leo Harris,Central,Texas,Austin,Furniture,Chairs,Leather Executive High-Back Chair,2516.15,-119.65,12,0.5
CA-2024-10158,2024-01-02,Jack Thomas,East,Pennsylvania,Philadelphia,Office Supplies,Fasteners,Rubber Bands Size 32,35.21,13.39,3,0.0
CA-2025-10159,2025-11-24,Leo Harris,South,Florida,Miami,Technology,Accessories,Noise-Cancelling Headphones,4368.62,1604.8,10,0.1
CA-2024-10159,2024-08-06,Grace Taylor,East,Massachusetts,Boston,Office Supplies,Appliances,Countertop Microwave,135.9,59.64,7,0.0
CA-2024-10159,2024-06-18,David Chen,East,New York,New York City,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1453.04,-203.71,4,0.0
CA-2024-10160,2024-10-04,Karen White,South,Georgia,Atlanta,Office Supplies,Binders,Ring Binder 2-Inch,36.84,12.58,4,0.2
CA-2025-10160,2025-10-11,Bob Johnson,South,Georgia,Atlanta,Technology,Copiers,Canon ImageRUNNER,2853.87,835.61,8,0.0
CA-2024-10160,2024-08-28,Henry Wilson,Central,Texas,Houston,Technology,Machines,Laminator Core,173.32,73.61,1,0.0
CA-2025-10161,2025-09-22,Karen White,West,California,Los Angeles,Furniture,Furnishings,LED Desk Lamp,1061.04,17.33,3,0.15
CA-2024-10161,2024-12-12,Olivia Lewis,South,Georgia,Atlanta,Technology,Copiers,Canon ImageRUNNER,7488.14,1487.9,10,0.1
CA-2025-10161,2025-12-18,Henry Wilson,East,New York,New York City,Furniture,Furnishings,LED Desk Lamp,1805.45,61.97,7,0.3
CA-2024-10162,2024-11-20,Nathan Clark,Central,Texas,Austin,Technology,Machines,3D Printer Pro,4037.87,1600.65,9,0.1
CA-2025-10162,2025-05-29,Bob Johnson,East,New York,New York City,Technology,Machines,Heavy-Duty Shredder,215.37,70.73,1,0.2
CA-2025-10162,2025-06-06,Alice Smith,South,Florida,Miami,Technology,Accessories,Mechanical Keyboard,5574.79,1336.32,8,0.1
CA-2024-10163,2024-07-27,Ivy Anderson,South,Georgia,Atlanta,Technology,Phones,Samsung Galaxy S23,83.67,32.87,1,0.2
CA-2024-10163,2024-01-31,Emily Davis,Central,Texas,Austin,Technology,Copiers,Brother Monochrome Copier,7949.85,2621.27,10,0.0
CA-2025-10163,2025-11-16,Emily Davis,South,North Carolina,Charlotte,Furniture,Bookcases,4-Shelf Wood Bookcase,714.91,-39.15,9,0.5
CA-2025-10164,2025-11-19,Henry Wilson,South,Georgia,Atlanta,Technology,Accessories,Wireless Mouse,1849.27,823.63,5,0.2
CA-2025-10164,2025-05-30,Carol Martinez,Central,Texas,Austin,Office Supplies,Art,Sketchbook 100 Pages,64.57,19.79,1,0.0
CA-2025-10164,2025-05-30,Carol Martinez,Central,Texas,Austin,Office Supplies,Art,Sketchbook 100 Pages,64.57,19.79,1,0.0
CA-2025-10164,2025-11-25,Leo Harris,South,Florida,Miami,Office Supplies,Paper,Recycled Notepad Pack,35.7,10.75,3,0.0
CA-2024-10165,2024-05-21,Leo Harris,West,California,San Francisco,Technology,Copiers,Brother Monochrome Copier,3727.88,842.43,7,0.2
CA-2024-10165,2024-10-17,David Chen,South,North Carolina,Charlotte,Furniture,Tables,Folding Utility Table,1325.39,45.28,4,0.0
CA-2025-10165,2025-06-06,Grace Taylor,South,North Carolina,Charlotte,Technology,Copiers,HP LaserJet Pro,243.23,104.84,1,0.0
CA-2024-10166,2024-03-13,Henry Wilson,South,Florida,Miami,Furniture,Furnishings,LED Desk Lamp,642.21,-77.62,6,0.5
CA-2024-10166,2024-09-15,Alice Smith,South,North Carolina,Charlotte,Technology,Copiers,Canon ImageRUNNER,1676.65,644.33,7,0.1
CA-2025-10166,2025-07-21,Frank Miller,Central,Texas,Houston,Office Supplies,Fasteners,Rubber Bands Size 32,318.91,151.17,7,0.0
CA-2025-10167,2025-11-06,Henry Wilson,East,Pennsylvania,Philadelphia,Office Supplies,Art,Watercolor Marker Pack,130.43,39.81,2,0.0
CA-2024-10167,2024-11-17,David Chen,Central,Texas,Houston,Furniture,Furnishings,LED Desk Lamp,1375.18,-106.18,5,0.3
CA-2025-10167,2025-10-04,,West,California,San Francisco,Technology,Accessories,Mechanical Keyboard,1374.38,597.78,4,0.1
CA-2024-10168,2024-03-18,Nathan Clark,West,California,San Francisco,Technology,Phones,OnePlus 11,3946.1,870.53,6,0.2
CA-2025-10168,2025-07-23,Ivy Anderson,Central,Texas,Austin,Office Supplies,Paper,Recycled Notepad Pack,303.49,99.43,4,0.0
CA-2024-10168,2024-06-12,Carol Martinez,East,Pennsylvania,Philadelphia,Furniture,Chairs,Stool Adjustable Height,1315.73,-106.77,5,0.0
CA-2025-10169,2025-02-04,Bob Johnson,West,California,San Francisco,Technology,Machines,3D Printer Pro,10011.57,1699.29,11,0.0
CA-2025-10169,2025-04-06,Mia Martin,West,California,Los Angeles,Furniture,Tables,Standing Desk Birch Wood,161.26,0.13,1,0.3
CA-2025-10169,2025-07-08,Emily Davis,West,Washington,Seattle,Office Supplies,Paper,Recycled Notepad Pack,647.14,251.47,12,0.0
CA-2025-10170,2025-07-12,Emily Davis,East,Massachusetts,Boston,Office Supplies,Appliances,Compact Refrigerator,25.58,10.41,2,0.0
CA-2025-10170,2025-09-17,Bob Johnson,West,California,Los Angeles,Office Supplies,Paper,Recycled Notepad Pack,675.28,384.19,12,0.0
CA-2025-10170,2025-11-25,Leo Harris,Central,Illinois,Chicago,Office Supplies,Paper,Premium Copy Paper A4,129.69,40.43,2,0.0
CA-2025-10171,2025-08-18,Frank Miller,West,Washington,Seattle,Office Supplies,Fasteners,Paperclips Box of 500,237.23,121.54,8,0.0
CA-2024-10171,2024-11-19,Jack Thomas,Central,Texas,Austin,Furniture,Tables,Conference Room Table,1965.51,75.2,12,0.3
CA-2025-10171,2025-03-26,Bob Johnson,Central,Illinois,Chicago,Furniture,Bookcases,Metal Storage Bookshelf,1012.63,-110.49,12,0.3
CA-2024-10172,2024-07-08,Bob Johnson,Central,Illinois,Chicago,Office Supplies,Paper,Photo Paper Glossy,32.97,15.09,6,0.0
CA-2025-10172,2025-01-19,Mia Martin,East,Pennsylvania,Philadelphia,Technology,Phones,Samsung Galaxy S23,5009.98,1169.3,6,0.0
CA-2025-10172,2025-01-13,Carol Martinez,South,North Carolina,Charlotte,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,335.39,-28.49,1,0.15
CA-2024-10173,2024-06-27,Mia Martin,Central,Texas,Houston,Furniture,Tables,Conference Room Table,238.94,-11.01,1,0.15
CA-2024-10173,2024-09-07,Leo Harris,South,Georgia,Atlanta,Technology,Phones,Samsung Galaxy S23,8194.61,2849.11,11,0.0
CA-2025-10173,2025-12-08,Bob Johnson,Central,Illinois,Chicago,Technology,Copiers,Brother Monochrome Copier,3888.18,785.24,7,0.0
CA-2025-10174,2025-02-21,Bob Johnson,East,Massachusetts,Boston,Office Supplies,Binders,Zipper Binder Pouch,875.19,469.44,11,0.0
CA-2024-10174,2024-06-26,Henry Wilson,South,Florida,Miami,Office Supplies,Binders,Heavy-Duty Presentation Folder,187.16,91.87,4,0.0
CA-2024-10174,2024-03-14,Leo Harris,East,New York,New York City,Office Supplies,Paper,Premium Copy Paper A4,374.48,179.52,7,0.2
CA-2025-10175,2025-04-12,Alice Smith,Central,Illinois,Chicago,Furniture,Tables,Conference Room Table,1557.7,25.19,7,0.3
CA-2024-10175,2024-07-12,Frank Miller,Central,Texas,Austin,Office Supplies,Art,Acrylic Paint Set,420.13,180.94,9,0.0
CA-2025-10175,2025-03-10,Carol Martinez,South,North Carolina,Charlotte,Technology,Phones,Google Pixel 7,5788.99,1009.95,8,0.1
CA-2024-10176,2024-08-02,Ivy Anderson,Central,Texas,Austin,Technology,Accessories,Mechanical Keyboard,881.74,287.35,2,0.2
CA-2024-10176,2024-05-26,Alice Smith,West,California,San Francisco,Technology,Copiers,HP LaserJet Pro,2767.83,417.5,4,0.0
CA-2024-10176,2024-04-06,Alice Smith,East,Pennsylvania,Philadelphia,Technology,Copiers,HP LaserJet Pro,2169.52,931.4,3,0.1
CA-2025-10177,2025-02-03,Jack Thomas,East,Massachusetts,Boston,Furniture,Bookcases,4-Shelf Wood Bookcase,449.05,-52.74,5,0.3
CA-2025-10177,2025-06-10,Leo Harris,West,Washington,Seattle,Office Supplies,Paper,Premium Copy Paper A4,294.7,126.32,11,0.0
CA-2024-10177,2024-10-31,David Chen,Central,Texas,Houston,Furniture,Tables,Conference Room Table,257.79,-10.51,2,0.5
CA-2025-10178,2025-03-10,Jack Thomas,West,Washington,Seattle,Furniture,Chairs,Ergonomic Mesh Office Chair,830.15,37.35,6,0.5
CA-2025-10178,2025-04-17,Jack Thomas,Central,Texas,Houston,Office Supplies,Art,Acrylic Paint Set,72.14,27.47,1,0.0
CA-2025-10178,2025-12-06,Karen White,West,Washington,Seattle,Furniture,Tables,Conference Room Table,1236.01,-71.41,4,0.0
CA-2024-10179,2024-12-30,Grace Taylor,Central,Illinois,Chicago,Furniture,Chairs,Ergonomic Mesh Office Chair,547.03,-45.87,2,0.15
CA-2025-10179,2025-03-03,Leo Harris,East,Massachusetts,Boston,Technology,Phones,Google Pixel 7,2193.8,931.46,6,0.0
CA-2024-10179,2024-07-30,Ivy Anderson,West,California,Los Angeles,Technology,Machines,Laminator Core,589.33,203.18,6,0.0
CA-2025-10180,2025-09-28,Karen White,South,Florida,Miami,Technology,Copiers,Brother Monochrome Copier,618.28,229.95,9,0.2
CA-2024-10180,2024-08-18,Jack Thomas,East,New York,New York City,Furniture,Bookcases,Corner Display Cabinet,1002.35,-3.33,10,0.5
CA-2025-10180,2025-07-09,Jack Thomas,East,Pennsylvania,Philadelphia,Office Supplies,Paper,Photo Paper Glossy,461.66,146.96,9,0.0
CA-2024-10181,2024-07-22,Olivia Lewis,South,Georgia,Atlanta,Office Supplies,Binders,Ring Binder 2-Inch,385.9,199.35,10,0.2
CA-2024-10181,2024-12-11,Henry Wilson,West,California,San Francisco,Technology,Copiers,Brother Monochrome Copier,1285.41,441.46,6,0.0
CA-2024-10181,2024-06-04,Alice Smith,West,Washington,Seattle,Technology,Accessories,Noise-Cancelling Headphones,2720.13,989.86,9,0.0
CA-2024-10182,2024-04-08,Carol Martinez,West,Washington,Seattle,Technology,Accessories,Wireless Mouse,4224.59,1048.35,7,0.1
CA-2024-10182,2024-07-03,Frank Miller,East,Massachusetts,Boston,Technology,Accessories,Noise-Cancelling Headphones,2191.77,499.41,5,0.2
CA-2024-10182,2024-09-13,Ivy Anderson,East,Massachusetts,Boston,Office Supplies,Fasteners,Rubber Bands Size 32,127.07,50.35,7,0.2
CA-2024-10183,2024-10-15,Olivia Lewis,South,Georgia,Atlanta,Technology,Accessories,Noise-Cancelling Headphones,1515.37,635.19,2,0.0
CA-2024-10183,2024-09-27,Jack Thomas,South,Georgia,Atlanta,Technology,Accessories,Noise-Cancelling Headphones,803.08,353.77,4,0.1
CA-2024-10183,2024-06-03,Ivy Anderson,South,Georgia,Atlanta,Technology,Copiers,Canon ImageRUNNER,7559.35,2458.54,8,0.0
CA-2024-10184,2024-04-23,Jack Thomas,South,North Carolina,Charlotte,Technology,Accessories,Mechanical Keyboard,2806.3,957.05,4,0.2
CA-2025-10184,2025-06-25,Leo Harris,South,Florida,Miami,Furniture,Chairs,Leather Executive High-Back Chair,1101.66,-133.49,8,0.3
CA-2024-10184,2024-08-17,Olivia Lewis,East,Pennsylvania,Philadelphia,Technology,Machines,Heavy-Duty Shredder,3034.94,1217.16,12,0.0
CA-2024-10185,2024-04-30,Alice Smith,East,New York,New York City,Technology,Phones,OnePlus 11,1323.9,357.91,6,0.0
CA-2024-10185,2024-03-24,Frank Miller,Central,Texas,Houston,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,1283.77,-30.89,5,0.15
CA-2025-10185,2025-08-14,Bob Johnson,West,Washington,Seattle,Office Supplies,Art,Sketchbook 100 Pages,484.05,178.78,11,0.0
CA-2024-10186,2024-10-18,Henry Wilson,East,Massachusetts,Boston,Technology,Accessories,Mechanical Keyboard,732.85,208.91,1,0.1
CA-2024-10186,2024-10-05,Leo Harris,Central,Illinois,Chicago,Technology,Accessories,Noise-Cancelling Headphones,1048.93,451.89,4,0.2
CA-2025-10186,2025-07-01,Emily Davis,East,New York,New York City,Technology,Phones,iPhone 14,3225.02,646.44,4,0.0
CA-2025-10187,2025-08-11,Henry Wilson,Central,Texas,Austin,Furniture,Chairs,Stool Adjustable Height,337.28,8.7,2,0.15
CA-2024-10187,2024-12-16,Nathan Clark,East,Pennsylvania,Philadelphia,Furniture,Chairs,Stool Adjustable Height,1831.59,88.31,10,0.5
CA-2025-10187,2025-07-07,Alice Smith,Central,Texas,Austin,Furniture,Tables,Folding Utility Table,1527.97,28.99,11,0.15
CA-2024-10188,2024-08-12,Jack Thomas,South,Georgia,Atlanta,Furniture,Tables,Folding Utility Table,1732.31,-89.29,8,0.15
CA-2025-10188,2025-11-08,David Chen,West,California,San Francisco,Technology,Accessories,USB-C Hub,1852.28,515.01,7,0.1
CA-2025-10188,2025-08-08,Grace Taylor,South,North Carolina,Charlotte,Office Supplies,Binders,Ring Binder 2-Inch,91.71,32.26,10,0.0
CA-2024-10189,2024-11-11,Nathan Clark,West,California,Los Angeles,Furniture,Bookcases,Corner Display Cabinet,1418.31,17.51,8,0.5
CA-2025-10189,2025-11-06,David Chen,Central,Texas,Austin,Office Supplies,Fasteners,Paperclips Box of 500,164.73,71.81,10,0.0
CA-2024-10189,2024-06-03,Carol Martinez,East,Pennsylvania,Philadelphia,Office Supplies,Art,Acrylic Paint Set,525.72,307.6,7,0.0
CA-2024-10190,2024-10-24,Leo Harris,Central,Illinois,Chicago,Technology,Copiers,Brother Monochrome Copier,6539.54,2105.74,9,0.0
